Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
53,1,2,1,19,3,1,1,2324,1,2,3,1,25590,0.0,0,25,8,0,34.0,2,33,1,9
38,1,2,1,2,3,3,1,2325,0,3,7,1,49080,4.0,0,19,8,1,7.0,3,5,1,4
32,0,0,1,10,4,1,1,2326,0,5,6,1,23800,4.0,0,13,8,0,9.0,5,6,1,2
48,0,2,1,2,5,1,1,2327,1,1,7,1,47650,8.0,0,12,8,1,10.0,4,8,7,6
34,0,2,1,3,3,1,1,2328,1,2,7,2,20440,1.0,0,11,8,0,1.0,2,1,0,0
55,0,2,1,11,1,3,1,2329,0,1,2,1,26930,1.0,0,18,8,0,36.0,6,36,2,13
34,0,2,1,2,2,1,1,2330,1,2,6,1,65860,9.0,0,18,8,1,9.0,3,2,2,1
26,0,2,1,4,3,1,1,2331,1,1,5,1,32940,1.0,0,11,8,0,1.0,6,1,0,0
38,0,2,2,14,2,2,1,2332,0,1,7,1,41710,0.0,0,23,8,0,10.0,4,9,7,7
38,0,2,1,2,3,1,1,2333,0,1,4,2,27780,2.0,0,13,8,0,8.0,5,3,1,2
36,0,2,0,1,3,0,1,2334,1,1,6,2,23770,6.0,0,13,8,2,15.0,3,1,0,0
29,0,2,1,10,3,1,1,2335,1,1,8,2,24040,1.0,0,17,8,0,10.0,3,10,1,5
35,0,2,2,12,2,1,1,2336,0,2,7,2,23180,3.0,0,19,8,0,10.0,4,5,0,4
39,0,2,2,2,2,3,1,2337,0,1,7,1,20080,2.0,0,12,8,0,11.0,3,7,7,6
29,0,1,1,5,1,3,1,2338,0,1,6,0,62440,1.0,0,22,8,0,6.0,3,6,1,3
50,0,2,1,4,2,3,1,2339,0,1,2,1,27990,4.0,0,12,8,1,27.0,0,1,0,0
23,0,2,1,7,2,1,1,2340,0,3,3,1,105520,2.0,0,11,8,0,4.0,2,2,2,2
36,0,1,2,21,3,1,1,2341,1,2,1,1,23290,3.0,0,15,8,0,9.0,2,3,0,2
42,0,2,1,8,2,1,1,2342,0,5,3,2,40140,8.0,0,13,8,1,24.0,3,1,0,1
35,0,2,2,4,3,3,1,2343,0,2,2,1,74030,1.0,0,12,8,1,10.0,4,10,6,8
34,0,1,1,25,1,1,1,2344,0,1,3,1,22590,1.0,0,14,8,0,8.0,2,8,7,7
40,0,2,1,1,4,1,1,2345,1,2,2,1,69320,1.0,0,13,8,0,5.0,5,5,1,2
43,0,2,1,1,1,4,1,2346,1,1,3,0,46780,5.0,0,25,8,1,8.0,0,6,0,2
35,0,2,2,6,3,2,1,2347,0,3,8,1,135820,1.0,0,17,8,1,1.0,3,1,0,1
46,0,2,1,12,4,5,1,2348,1,1,2,2,23320,1.0,0,11,8,0,27.0,2,26,0,12
28,1,2,0,1,3,3,1,2349,0,2,2,1,24130,1.0,0,16,8,1,1.0,2,1,0,0
22,0,0,2,17,2,2,1,2350,1,3,7,1,97050,1.0,0,18,8,2,4.0,3,4,1,3
50,0,1,1,3,3,4,1,2351,1,2,6,1,42940,2.0,0,20,8,0,32.0,2,30,12,13
32,0,2,1,3,2,1,1,2352,1,3,6,1,47210,3.0,0,14,8,1,6.0,3,3,0,2
44,0,2,1,10,3,5,1,2353,1,3,3,0,25190,0.0,0,21,8,2,23.0,2,22,1,10
30,0,2,1,4,3,3,1,2354,0,1,5,1,21210,1.0,0,13,8,1,6.0,2,6,1,1
45,0,2,2,29,2,5,1,2355,0,2,6,2,29730,1.0,0,12,8,0,10.0,2,10,1,4
45,0,0,2,2,4,1,1,2356,1,2,4,1,58550,1.0,0,14,8,1,10.0,3,10,4,5
31,0,1,1,7,3,3,1,2357,1,2,6,2,36170,7.0,0,21,8,1,10.0,5,5,0,3
36,0,2,1,18,1,3,1,2358,1,2,4,1,67250,9.0,0,17,8,1,7.0,3,3,1,1
34,0,1,2,28,4,2,1,2359,1,5,4,0,103250,1.0,0,11,8,1,9.0,3,9,7,2
49,0,2,1,1,4,1,1,2360,1,3,0,1,69490,1.0,0,14,8,1,10.0,2,9,1,4
39,0,2,1,6,2,1,1,2361,1,3,6,1,106090,2.0,0,17,8,1,10.0,2,7,7,7
27,0,2,1,2,1,1,1,2362,1,4,6,0,44470,1.0,0,13,8,0,7.0,4,7,0,7
35,0,2,1,2,3,3,1,2363,0,2,7,1,21570,1.0,0,25,8,0,16.0,1,16,1,10
28,0,2,1,23,3,1,1,2364,1,3,4,0,46010,0.0,0,15,8,2,6.0,2,5,0,0
21,0,2,1,3,1,1,1,2365,0,1,2,2,170990,1.0,0,14,8,1,3.0,2,2,2,2
18,1,1,1,3,5,3,1,2366,1,1,5,2,24790,,0,12,8,1,0.0,2,0,0,0
47,0,2,1,25,4,3,1,2367,1,2,6,1,148520,3.0,0,19,8,3,27.0,3,5,1,0
39,0,2,2,2,4,1,1,2368,1,1,2,0,72640,0.0,0,17,8,0,,5,10,0,7
40,0,2,1,22,1,1,1,2369,1,1,2,1,56660,1.0,0,14,8,1,18.0,2,18,14,12
35,0,0,1,29,3,3,1,2370,0,2,7,1,78230,1.0,0,13,8,1,15.0,3,14,2,9
37,0,2,1,29,4,5,1,2371,1,1,2,1,78800,3.0,0,12,8,1,9.0,2,4,0,2
39,0,1,1,2,3,5,1,2372,0,2,3,2,131940,0.0,0,11,8,0,10.0,2,9,3,8
45,0,2,1,28,3,1,1,2373,0,2,2,0,50670,1.0,0,11,8,2,10.0,3,10,3,9
38,0,2,1,2,4,1,1,2374,0,3,7,1,50790,3.0,0,11,8,0,10.0,3,5,0,2
35,1,2,1,2,3,1,1,2375,1,3,0,1,23210,9.0,0,12,8,1,15.0,0,13,6,0
37,0,2,1,22,3,1,1,2376,0,2,0,1,174440,1.0,0,14,8,0,8.0,4,8,7,7
40,0,2,1,8,3,5,1,2377,0,2,0,2,24040,6.0,0,17,8,0,18.0,2,4,3,3
44,0,1,2,2,2,2,1,2378,1,1,2,1,34520,4.0,0,11,8,1,14.0,2,10,0,2
48,0,1,2,10,4,2,1,2379,0,3,3,1,22700,2.0,0,14,8,3,23.0,2,2,2,2
35,1,2,1,9,3,1,1,2380,1,2,3,0,173990,6.0,0,12,8,0,7.0,3,2,2,2
24,0,1,1,15,3,1,1,2381,1,2,6,2,54880,1.0,0,22,8,1,6.0,6,6,1,3
27,0,2,2,10,4,1,1,2382,1,3,7,1,194190,7.0,0,14,8,1,5.0,2,3,0,2
27,0,1,1,7,3,1,1,2383,1,1,6,2,28110,2.0,0,20,8,0,6.0,3,4,1,2
40,1,2,2,16,4,2,1,2384,1,1,5,2,36330,3.0,0,16,8,2,10.0,0,4,0,3
29,0,2,1,20,1,3,1,2385,0,2,3,2,41630,9.0,0,15,8,1,8.0,4,5,1,4
36,0,2,1,23,3,1,1,2386,0,3,7,1,21320,4.0,0,20,8,0,9.0,1,3,0,2
25,0,1,2,5,1,2,1,2387,1,4,4,0,139730,1.0,0,14,8,0,7.0,3,7,0,7
39,0,2,2,10,3,2,1,2388,0,2,5,1,26840,4.0,0,12,8,0,7.0,2,5,1,0
49,0,2,2,4,2,1,1,2389,1,2,5,1,108450,3.0,0,24,8,0,27.0,4,4,1,2
50,0,2,1,2,2,3,1,2390,1,3,7,0,43770,5.0,0,12,8,1,19.0,2,14,1,11
20,0,2,1,18,4,3,1,2391,0,2,7,2,37430,1.0,0,13,8,1,2.0,2,2,2,2
34,0,2,1,10,3,3,1,2392,1,3,2,0,41480,1.0,0,11,8,0,11.0,3,11,7,9
36,0,2,1,1,3,1,1,2393,0,2,0,2,10510,2.0,0,14,8,0,15.0,2,4,1,3
49,0,2,0,6,2,1,1,2394,0,2,6,1,107390,2.0,0,11,8,3,30.0,3,15,2,12
36,0,0,1,8,4,1,1,2395,1,4,2,1,103880,0.0,0,14,8,0,4.0,2,3,1,2
36,0,2,1,2,2,3,1,2396,0,2,0,0,114160,6.0,0,16,8,0,13.0,2,5,0,4
54,0,2,2,24,3,2,1,2397,1,1,2,1,26000,3.0,0,14,8,0,36.0,5,10,4,7
43,0,2,1,2,4,1,1,2398,0,1,6,1,24220,1.0,0,11,8,1,14.0,2,14,6,11
35,1,1,1,17,4,3,1,2399,1,1,5,2,54720,3.0,0,11,8,1,13.0,3,11,6,7
38,0,1,1,19,2,1,1,2400,1,2,6,1,24510,7.0,0,12,8,1,19.0,3,13,2,9
29,0,2,1,1,2,3,1,2401,1,2,8,0,42400,1.0,0,14,8,0,10.0,2,10,0,9
33,0,2,1,7,3,3,1,2402,1,5,7,0,109990,1.0,0,18,8,3,6.0,3,6,0,4
32,0,2,1,5,4,5,1,2403,1,5,6,0,50030,0.0,0,13,8,0,10.0,5,9,1,6
31,0,2,1,28,4,5,1,2404,0,2,7,1,127420,1.0,0,11,8,0,10.0,4,10,0,2
49,0,2,1,2,4,3,1,2405,1,1,2,0,42270,4.0,0,18,8,0,17.0,3,2,2,2
38,0,1,2,29,2,3,1,2406,0,1,7,2,39170,1.0,0,15,8,3,4.0,2,4,3,3
47,0,2,1,1,4,3,1,2407,1,3,2,0,183030,6.0,0,22,8,1,29.0,2,3,1,2
49,0,2,1,21,3,3,1,2408,1,2,4,2,23800,4.0,0,13,8,0,23.0,3,8,0,0
41,0,2,1,24,4,1,1,2409,0,4,3,2,137260,3.0,0,12,8,0,21.0,6,2,0,2
20,0,2,1,1,3,1,1,2410,1,1,8,2,47770,1.0,0,18,8,1,2.0,3,2,0,2
33,0,0,1,18,2,3,1,2411,0,2,0,0,63850,1.0,0,13,8,0,7.0,6,6,1,2
36,0,2,1,2,2,5,1,2412,1,3,7,1,199730,6.0,0,12,8,0,10.0,2,3,0,2
44,0,2,1,9,3,5,1,2413,0,3,0,0,68610,4.0,0,12,8,0,8.0,2,2,2,2
23,1,2,0,6,3,1,1,2414,0,3,2,2,49690,1.0,0,12,8,0,5.0,3,5,1,2
38,0,2,1,11,2,1,1,2415,1,1,7,1,198450,7.0,0,11,8,1,7.0,3,0,0,0
53,0,2,1,24,3,1,1,2416,1,4,5,1,133200,3.0,0,11,8,0,11.0,2,4,1,2
48,1,1,2,10,2,2,1,2417,1,1,0,1,63470,2.0,0,12,8,1,19.0,3,9,7,7
32,1,2,2,1,3,1,1,2418,1,2,6,2,27430,1.0,0,19,8,1,1.0,2,1,0,0
26,0,0,1,18,2,3,1,2419,1,1,1,2,108800,1.0,0,23,8,1,7.0,5,7,5,7
55,0,2,1,23,1,1,1,2420,1,5,2,0,23420,5.0,0,11,8,2,8.0,2,4,1,2
34,0,2,2,28,3,1,1,2421,0,2,6,1,176500,1.0,0,19,8,1,15.0,6,15,4,13
60,0,2,2,17,4,3,1,2422,1,1,3,0,40250,3.0,0,13,8,1,19.0,5,1,0,0
33,0,2,2,3,3,1,1,2423,1,3,3,1,97250,1.0,0,11,8,0,14.0,0,14,2,13
37,0,1,1,13,3,1,1,2424,1,1,2,0,119040,1.0,0,12,8,1,6.0,4,6,1,3
34,0,2,1,7,2,1,1,2425,1,1,0,1,21770,1.0,0,13,8,0,10.0,5,10,8,7
23,1,2,1,12,2,3,1,2426,1,2,6,0,75250,1.0,0,14,8,2,3.0,2,3,0,2
44,0,2,0,1,3,1,1,2427,1,1,6,1,48340,1.0,0,14,8,0,9.0,1,8,6,7
35,0,1,1,13,3,1,1,2428,1,3,7,2,20420,0.0,0,16,8,0,6.0,2,5,1,4
43,0,2,1,25,4,1,1,2429,1,2,7,1,22200,1.0,0,11,8,0,10.0,2,10,8,8
24,0,2,1,6,3,1,1,2430,1,3,7,1,10520,1.0,0,13,8,0,5.0,3,5,0,4
41,0,2,2,6,4,2,1,2431,1,1,6,2,28210,1.0,0,17,8,0,10.0,3,10,8,7
29,0,2,1,2,2,1,1,2432,1,2,6,1,192370,9.0,0,11,8,1,9.0,2,5,1,2
36,0,2,0,1,4,1,1,2433,0,3,6,2,41070,3.0,0,11,8,1,17.0,2,13,6,7
45,0,0,2,2,3,1,1,2434,0,2,4,1,83960,3.0,0,15,8,2,25.0,3,23,14,4
24,1,2,2,6,2,3,1,2435,0,2,3,1,20070,1.0,0,12,8,0,1.0,2,1,0,0
47,1,1,1,1,3,3,1,2436,0,2,7,1,196270,7.0,0,11,8,2,25.0,1,23,14,10
26,0,2,1,9,1,3,1,2437,1,1,7,1,106860,1.0,0,14,8,1,3.0,2,3,0,2
45,0,2,1,1,4,1,1,2438,1,1,5,2,29420,1.0,0,22,8,1,21.0,4,21,8,6
32,0,1,2,1,1,2,1,2439,1,2,2,1,88580,6.0,0,16,8,1,10.0,2,5,1,3
31,0,2,1,14,2,1,1,2440,1,1,7,1,167560,1.0,0,11,8,2,6.0,5,5,0,3
41,0,0,2,2,2,3,1,2441,1,2,6,1,107980,6.0,0,14,8,2,10.0,5,3,1,2
40,0,2,1,22,2,5,1,2442,1,1,0,1,23230,2.0,0,16,8,1,18.0,2,1,0,0
24,0,2,1,3,3,1,1,2443,0,1,6,0,14160,1.0,0,15,8,1,6.0,3,6,1,2
46,0,2,1,6,3,3,1,2444,1,4,7,2,46150,6.0,0,12,8,0,19.0,3,10,0,9
35,0,2,2,8,4,1,1,2445,1,1,2,1,24610,2.0,0,20,8,1,17.0,4,7,0,7
30,0,2,2,9,4,2,1,2446,1,1,2,1,87220,1.0,0,17,8,1,10.0,3,10,0,8
47,0,0,1,3,2,1,1,2447,0,2,7,1,39550,7.0,0,12,8,1,4.0,5,1,0,0
46,0,2,1,1,4,5,1,2448,0,3,7,0,99570,4.0,0,20,8,0,13.0,1,10,0,3
36,1,2,1,1,3,3,1,2449,1,2,4,0,33760,5.0,0,20,8,0,16.0,3,2,2,2
32,1,2,1,26,3,3,1,2450,0,2,5,2,88230,6.0,0,13,8,2,10.0,3,0,0,0
23,0,2,2,6,4,1,1,2451,1,3,4,2,103220,1.0,0,14,8,2,3.0,2,3,1,2
31,0,1,2,3,3,2,1,2452,1,2,7,2,46210,2.0,0,18,8,1,9.0,3,5,1,4
39,0,0,1,3,3,1,1,2453,0,2,4,1,109760,1.0,0,11,8,0,9.0,3,9,5,8
32,0,2,1,6,3,5,1,2454,1,1,6,1,36600,3.0,0,11,8,2,10.0,0,4,0,2
40,0,2,2,6,3,1,1,2455,1,3,4,2,104820,1.0,0,11,8,1,21.0,6,21,12,8
45,0,2,1,19,4,3,1,2456,1,1,8,1,71190,4.0,0,15,8,0,9.0,2,5,0,3
30,0,1,2,9,3,1,1,2457,1,1,5,2,95820,0.0,0,12,8,1,10.0,2,9,0,7
24,0,1,2,3,4,2,1,2458,1,1,7,1,45080,0.0,0,11,8,1,3.0,5,2,2,1
30,1,1,1,10,3,1,1,2459,0,1,1,0,22070,6.0,0,14,8,0,6.0,4,4,1,2
31,0,2,1,3,2,1,1,2460,1,3,2,1,77560,1.0,0,15,8,2,6.0,3,5,0,2
27,0,2,2,3,3,1,1,2461,1,1,3,2,66940,1.0,0,13,8,1,6.0,2,6,1,4
29,1,2,2,4,3,2,1,2462,1,5,6,2,36910,1.0,0,13,8,0,2.0,3,2,2,2
29,0,1,1,8,4,1,1,2463,0,1,7,2,23770,8.0,0,21,8,1,10.0,2,3,0,2
30,0,2,2,7,3,1,1,2464,1,3,7,0,23130,2.0,0,11,8,0,12.0,5,7,1,7
34,0,2,1,1,2,3,1,2465,0,2,0,1,176650,0.0,0,11,8,0,6.0,5,5,1,2
33,0,0,1,2,4,3,1,2466,1,1,8,2,25960,8.0,0,14,8,1,13.0,4,11,1,7
49,0,2,2,3,4,2,1,2467,1,1,7,2,47280,3.0,0,11,8,1,8.0,4,5,0,4
33,1,2,1,10,3,1,1,2468,1,1,7,2,43020,2.0,0,13,8,0,11.0,3,0,0,0
38,0,1,1,28,3,3,1,2469,1,1,0,1,29790,4.0,0,12,8,1,9.0,3,6,0,5
31,1,2,0,9,4,0,1,2470,1,2,2,1,168850,2.0,0,14,8,2,10.0,2,1,0,0
29,0,2,1,3,4,4,1,2471,0,2,8,0,55930,1.0,0,13,8,1,1.0,3,1,0,0
30,0,2,1,2,1,3,1,2472,1,1,8,1,104450,3.0,0,18,8,1,10.0,3,7,1,7
32,0,0,1,10,4,1,1,2473,0,1,2,2,87400,2.0,0,11,8,1,12.0,2,7,0,7
38,0,2,1,8,2,5,1,2474,0,1,4,1,25140,3.0,0,11,8,0,15.0,2,1,1,0
43,1,1,1,1,4,4,1,2475,1,3,7,1,76550,9.0,0,12,8,1,6.0,3,1,0,0
42,0,2,0,1,3,4,1,2476,0,1,0,0,174650,8.0,0,13,8,1,7.0,3,5,0,4
55,0,2,1,3,2,1,1,2477,0,1,7,1,73510,8.0,0,20,8,1,34.0,3,1,0,0
33,0,0,1,14,3,4,1,2478,1,1,6,0,108200,5.0,0,12,8,0,11.0,2,9,1,7
41,0,2,1,5,3,3,1,2479,1,1,8,0,121690,1.0,0,19,8,0,5.0,2,5,0,4
34,0,0,1,7,4,3,1,2480,0,1,6,0,196260,1.0,0,21,8,0,15.0,5,15,0,7
53,0,0,1,10,4,3,1,2481,1,2,0,1,20700,4.0,0,13,8,2,27.0,2,3,0,2
43,0,2,2,16,2,2,1,2482,0,1,2,2,67820,0.0,0,16,8,1,10.0,2,9,1,8
34,0,2,2,10,2,1,1,2483,0,5,7,2,77790,5.0,0,12,8,1,6.0,2,2,2,2
21,1,2,2,1,2,2,1,2484,1,5,0,2,27910,1.0,0,14,8,0,1.0,3,1,1,0
38,0,2,1,8,2,1,1,2485,0,2,7,1,32010,1.0,0,11,8,1,5.0,3,5,0,4
22,1,2,1,1,3,4,1,2486,1,4,6,1,49680,1.0,0,14,8,0,1.0,3,1,0,0
31,0,2,1,8,5,1,1,2487,1,5,7,1,131200,1.0,0,12,8,2,13.0,6,12,5,7
51,0,2,1,1,4,1,1,2488,0,1,3,1,40330,2.0,0,14,8,0,15.0,2,2,2,2
37,0,2,1,24,1,1,1,2489,1,2,7,1,32910,1.0,0,16,8,3,5.0,2,5,0,3
46,0,2,2,3,4,2,1,2490,0,1,8,0,42720,7.0,0,13,8,0,24.0,3,2,2,2
36,0,2,1,27,3,5,1,2491,0,4,6,1,50560,7.0,0,12,8,0,15.0,2,12,5,7
44,1,1,2,10,4,1,1,2492,1,1,6,0,28440,1.0,0,12,8,0,6.0,2,5,2,3
37,0,2,1,19,2,5,1,2493,1,2,7,0,27030,2.0,0,14,8,0,19.0,2,10,4,7
35,1,2,1,15,4,1,1,2494,1,2,6,2,19040,1.0,0,22,8,1,10.0,4,10,7,7
33,0,2,1,8,5,3,1,2495,1,2,2,1,82240,6.0,0,19,8,0,14.0,3,10,7,6
28,0,2,2,9,3,3,1,2496,0,2,7,1,47660,1.0,0,12,8,0,5.0,3,5,0,3
39,0,2,2,3,4,2,1,2497,0,2,2,2,26100,7.0,0,12,8,0,9.0,2,4,2,2
46,0,0,1,9,2,1,1,2498,1,2,4,2,57310,8.0,0,17,8,0,6.0,2,2,2,2
40,0,2,1,2,2,3,1,2499,1,1,5,1,25390,4.0,0,12,8,1,7.0,3,4,0,2
42,0,2,1,7,4,4,1,2500,0,2,2,1,57140,5.0,0,11,8,0,10.0,2,0,0,0
35,0,0,2,10,1,1,1,2501,0,2,5,0,43230,2.0,0,18,8,3,15.0,3,7,1,7
38,0,0,2,6,4,2,1,2502,1,3,7,0,73360,5.0,0,11,8,0,13.0,3,11,3,8
34,1,1,1,2,1,1,1,2503,1,1,4,1,134990,4.0,0,23,8,2,11.0,2,7,0,7
37,1,2,1,24,3,1,1,2504,1,1,2,2,137580,1.0,0,11,8,1,10.0,5,10,0,8
39,0,1,1,2,1,3,1,2505,1,2,0,0,51550,2.0,0,18,8,1,7.0,3,2,2,2
43,0,0,0,8,5,3,1,2506,0,3,7,2,22580,4.0,0,18,8,0,7.0,2,3,1,2
41,0,2,1,3,3,1,1,2507,1,3,6,2,35970,3.0,0,13,8,1,11.0,2,3,1,2
41,0,2,1,1,1,5,1,2508,1,3,2,0,25150,0.0,0,18,8,0,23.0,2,22,13,5
30,0,2,2,26,3,2,1,2509,0,2,3,2,44200,9.0,0,11,8,0,9.0,3,7,0,2
26,1,2,0,2,1,5,1,2510,0,3,7,1,65780,0.0,0,15,8,2,6.0,3,5,1,4
46,1,2,1,10,3,3,1,2511,1,1,7,1,44220,4.0,0,11,8,1,13.0,2,9,3,7
40,0,2,2,27,2,3,1,2512,0,3,7,0,102740,4.0,0,18,8,0,12.0,3,5,0,3
34,0,2,1,2,3,1,1,2513,1,2,2,1,53430,1.0,0,14,8,0,10.0,5,10,4,8
58,0,0,1,2,4,3,1,2514,1,1,2,0,23760,4.0,0,12,8,1,37.0,3,16,14,14
35,0,2,1,8,1,5,1,2515,0,3,4,1,53460,0.0,0,14,8,0,6.0,3,5,0,3
47,0,2,1,19,5,3,1,2516,0,2,6,0,28270,8.0,0,14,8,1,28.0,3,22,14,10
40,0,2,1,1,4,1,1,2517,1,2,3,0,199430,2.0,0,13,8,1,15.0,3,7,7,7
54,0,2,2,27,4,3,1,2518,1,1,6,1,31310,4.0,0,14,8,0,14.0,3,7,1,7
31,0,1,2,8,4,4,1,2519,0,3,4,1,25520,2.0,0,18,8,0,9.0,2,3,2,2
28,0,2,2,1,2,1,1,2520,1,3,3,1,44770,1.0,0,15,8,0,3.0,6,3,1,2
38,0,2,1,19,3,3,1,2521,0,2,4,1,64740,2.0,0,13,8,2,20.0,3,4,0,3
26,0,2,2,8,3,2,1,2522,0,1,0,2,30330,1.0,0,12,8,0,5.0,2,5,1,2
58,0,1,1,10,4,5,1,2523,0,1,8,1,29360,2.0,0,13,8,1,23.0,3,2,2,2
18,0,0,1,2,3,1,1,2524,1,3,8,2,186060,1.0,0,24,8,2,0.0,4,0,0,0
31,1,2,1,2,3,1,1,2525,1,3,2,1,21680,0.0,0,14,8,1,2.0,2,1,0,0
29,1,2,1,8,2,3,1,2526,1,1,3,0,28530,4.0,0,14,8,1,4.0,5,2,2,0
45,0,0,2,1,4,5,1,2527,1,1,6,1,170480,4.0,0,15,8,0,10.0,3,8,5,7
36,0,2,2,2,3,5,1,2528,0,5,2,1,22900,4.0,0,11,8,0,15.0,5,1,0,0
43,0,1,2,8,3,3,1,2529,1,1,5,1,36000,1.0,0,23,8,0,7.0,2,7,7,7
27,0,1,2,8,4,1,1,2530,1,5,6,2,21070,0.0,0,13,8,0,6.0,2,5,0,2
29,0,1,1,6,2,3,1,2531,1,1,1,1,41150,1.0,0,11,8,0,11.0,1,11,3,10
32,0,1,2,9,4,1,1,2532,1,4,7,2,43270,8.0,0,13,8,0,4.0,4,0,0,0
42,0,0,1,11,3,3,1,2533,1,1,3,1,178560,3.0,0,18,8,0,10.0,2,6,3,3
47,0,2,2,2,2,1,1,2534,0,5,3,2,31960,4.0,0,14,8,1,7.0,3,2,2,0
46,0,2,0,1,3,1,1,2535,0,1,2,0,190810,3.0,0,21,8,0,12.0,2,9,4,7
28,0,0,1,7,3,1,1,2536,1,1,7,0,89660,1.0,0,16,8,1,3.0,3,3,2,2
29,0,2,1,16,3,3,1,2537,0,1,4,0,22100,8.0,0,11,8,1,11.0,4,7,1,6
42,0,2,2,2,4,3,1,2538,0,2,5,2,45390,4.0,0,17,8,1,8.0,5,0,0,0
32,1,2,1,1,1,3,1,2539,1,2,2,2,27410,7.0,0,11,8,0,7.0,3,2,2,2
46,0,2,1,23,1,1,1,2540,1,2,2,0,34910,2.0,0,14,8,0,25.0,0,19,2,8
27,0,2,2,2,3,1,1,2541,0,5,6,1,45410,1.0,0,14,8,2,9.0,4,9,5,8
29,0,2,1,1,2,3,1,2542,1,3,7,1,26780,1.0,0,25,8,1,1.0,3,1,0,0
43,0,2,1,1,3,1,1,2543,1,1,4,1,73790,7.0,0,13,8,2,21.0,3,16,6,14
48,0,2,1,2,3,1,1,2544,0,2,3,1,62720,4.0,0,14,8,0,29.0,3,22,12,9
29,1,1,1,13,2,1,1,2545,0,1,2,2,52200,1.0,0,17,8,0,1.0,3,1,1,0
46,1,2,1,4,4,3,1,2546,0,2,8,1,27430,5.0,0,25,8,1,14.0,1,8,0,7
27,0,1,1,16,4,3,1,2547,1,3,0,1,49980,0.0,0,20,8,2,8.0,3,7,7,3
39,0,2,1,2,3,5,1,2548,1,3,0,0,102520,8.0,0,13,8,1,7.0,3,2,2,2
55,0,2,1,2,3,1,1,2549,0,1,1,1,27810,8.0,0,13,8,1,19.0,2,5,0,4
28,0,2,1,29,2,1,1,2550,1,2,2,1,68520,1.0,0,18,8,1,1.0,2,1,0,0
30,1,2,2,12,4,1,1,2551,0,2,7,2,49500,1.0,0,12,8,2,1.0,3,1,0,0
22,1,2,1,16,2,1,1,2552,0,2,2,2,35790,1.0,0,19,8,3,1.0,3,1,0,0
36,0,2,1,11,3,1,1,2553,1,1,7,1,131910,1.0,0,14,8,1,10.0,2,10,1,7
31,0,2,1,2,4,1,1,2554,0,5,3,0,103770,1.0,0,14,8,0,10.0,2,10,0,2
34,0,2,2,14,2,5,1,2555,0,1,7,1,22350,2.0,0,14,8,1,9.0,2,5,1,0
29,0,2,1,5,5,1,1,2556,0,1,7,2,105020,3.0,0,12,8,0,11.0,4,3,1,2
37,0,2,1,7,2,3,1,2557,1,1,4,1,20110,5.0,0,13,8,0,16.0,4,5,0,4
35,0,2,2,2,1,5,1,2558,1,2,2,1,18590,0.0,0,25,8,1,4.0,2,3,0,2
45,0,2,1,3,3,3,1,2559,0,2,7,1,37600,0.0,0,14,8,1,10.0,2,9,3,8
36,0,1,1,5,3,3,1,2560,0,4,4,2,177790,1.0,0,17,8,1,10.0,5,10,0,8
40,0,2,1,3,3,4,1,2561,1,1,7,0,68330,2.0,0,13,8,0,22.0,3,19,11,16
26,0,2,1,26,2,1,1,2562,1,2,1,1,68120,1.0,0,13,8,0,1.0,2,1,1,0
27,0,2,1,4,3,5,1,2563,1,2,4,2,51710,0.0,0,20,8,1,9.0,1,8,0,7
48,0,1,1,2,3,1,1,2564,1,2,5,0,197400,3.0,0,14,8,0,24.0,2,22,4,7
44,0,2,2,1,2,3,1,2565,1,4,3,1,187110,2.0,0,12,8,1,10.0,0,2,2,2
34,1,0,1,27,2,1,1,2566,0,1,8,1,36920,1.0,0,12,8,1,5.0,5,5,3,0
56,1,2,0,1,2,3,1,2567,0,5,7,2,25590,1.0,0,21,8,0,5.0,3,4,1,0
36,0,2,1,13,3,5,1,2568,0,3,0,1,25170,2.0,0,14,8,0,12.0,3,4,1,3
41,0,2,1,5,3,1,1,2569,0,1,7,1,66230,5.0,0,18,8,0,14.0,3,5,1,4
42,0,2,1,7,3,5,1,2570,0,2,7,1,182650,9.0,0,12,8,1,18.0,4,13,5,7
31,0,2,2,9,4,1,1,2571,0,1,7,0,161240,2.0,0,23,8,1,8.0,2,5,1,4
34,0,2,1,8,1,1,1,2572,0,3,2,1,25850,3.0,0,12,8,0,9.0,5,4,0,1
31,0,2,2,25,2,1,1,2573,0,3,4,0,182130,8.0,0,21,8,2,4.0,3,2,2,2
26,0,1,2,16,2,1,1,2574,1,2,0,1,83800,0.0,0,14,8,0,8.0,3,7,7,7
45,0,1,1,8,4,1,1,2575,0,2,3,2,29940,4.0,0,18,8,1,12.0,2,4,0,3
33,0,2,2,1,3,1,1,2576,0,5,7,2,12230,1.0,0,13,8,1,10.0,3,10,0,9
28,0,1,2,8,3,1,1,2577,1,4,6,1,11180,1.0,0,11,8,0,7.0,3,7,0,7
29,1,1,0,2,4,0,1,2578,1,2,7,2,28750,1.0,0,11,8,0,1.0,3,1,0,0
39,0,0,1,8,5,3,1,2579,0,2,8,1,188240,6.0,0,19,8,1,10.0,4,3,1,2
